algo,reward,seed,flow,cycle_num,total_queue
ppo,queue-AE-16d,s42,high,22,10.71
ppo,queue-AE-16d,s42,high,23,10.6
ppo,queue-AE-16d,s42,high,24,10.82
ppo,queue-AE-16d,s42,high,25,9.98
ppo,queue-AE-16d,s42,high,26,12.33
ppo,queue-AE-16d,s42,high,27,14.11
ppo,queue-AE-16d,s42,high,28,8.96
ppo,queue-AE-16d,s42,high,29,9.71
ppo,queue-AE-16d,s42,high,30,9.67
ppo,queue-AE-16d,s42,high,31,8.4
ppo,queue-AE-16d,s42,high,32,9.29
ppo,queue-AE-16d,s42,high,33,10.64
ppo,queue-AE-16d,s42,high,34,10.87
ppo,queue-AE-16d,s42,high,35,9.24
ppo,queue-AE-16d,s42,high,36,11.38
ppo,queue-AE-16d,s42,high,37,10.02
ppo,queue-AE-16d,s42,high,38,10.96
ppo,queue-AE-16d,s42,high,39,7.24
ppo,queue-AE-16d,s42,high,40,8.4
ppo,queue-AE-16d,s42,high,41,8.49
ppo,queue-AE-16d,s42,high,42,7.87
ppo,queue-AE-16d,s42,high,43,9.44
ppo,queue-AE-16d,s42,high,44,12.42
ppo,queue-AE-16d,s42,high,45,13.2
ppo,queue-AE-16d,s777,high,1,5.56
ppo,queue-AE-16d,s777,high,2,8.44
ppo,queue-AE-16d,s777,high,3,8.82
ppo,queue-AE-16d,s777,high,4,8.38
ppo,queue-AE-16d,s777,high,5,9.13
ppo,queue-AE-16d,s777,high,6,10.29
ppo,queue-AE-16d,s777,high,7,13.2
ppo,queue-AE-16d,s777,high,8,13.07
ppo,queue-AE-16d,s777,high,9,12.51
ppo,queue-AE-16d,s777,high,10,9.67
ppo,queue-AE-16d,s777,high,11,9.78
ppo,queue-AE-16d,s777,high,12,10.58
ppo,queue-AE-16d,s777,high,13,9.27
ppo,queue-AE-16d,s777,high,14,10.02
ppo,queue-AE-16d,s777,high,15,8.93
ppo,queue-AE-16d,s777,high,16,8.71
ppo,queue-AE-16d,s777,high,17,8.04
ppo,queue-AE-16d,s777,high,18,7.82
ppo,queue-AE-16d,s777,high,19,7.62
ppo,queue-AE-16d,s777,high,20,9.93
ppo,queue-AE-16d,s777,high,21,10.4
ppo,queue-AE-16d,s777,high,22,11.29
ppo,queue-AE-16d,s777,high,23,10.69
ppo,queue-AE-16d,s777,high,24,8.2
ppo,queue-AE-16d,s777,high,25,7.98
ppo,queue-AE-16d,s777,high,26,8.78
ppo,queue-AE-16d,s777,high,27,11.58
ppo,queue-AE-16d,s777,high,28,10.56
ppo,queue-AE-16d,s777,high,29,9.09
ppo,queue-AE-16d,s777,high,30,7.0
ppo,queue-AE-16d,s777,high,31,8.38
ppo,queue-AE-16d,s777,high,32,8.42
ppo,queue-AE-16d,s777,high,33,9.93
ppo,queue-AE-16d,s777,high,34,10.11
ppo,queue-AE-16d,s777,high,35,9.38
ppo,queue-AE-16d,s777,high,36,12.04
ppo,queue-AE-16d,s777,high,37,7.67
ppo,queue-AE-16d,s777,high,38,7.4
ppo,queue-AE-16d,s777,high,39,6.87
ppo,queue-AE-16d,s777,high,40,9.8
ppo,queue-AE-16d,s777,high,41,8.91
ppo,queue-AE-16d,s777,high,42,7.98
ppo,queue-AE-16d,s777,high,43,10.69
ppo,queue-AE-16d,s777,high,44,9.8
ppo,queue-AE-16d,s777,high,45,10.5
ppo,queue-AE-16d,s777,low,1,1.67
ppo,queue-AE-16d,s777,low,2,1.44
ppo,queue-AE-16d,s777,low,3,2.07
ppo,queue-AE-16d,s777,low,4,2.11
ppo,queue-AE-16d,s777,low,5,1.27
ppo,queue-AE-16d,s777,low,6,1.93
ppo,queue-AE-16d,s777,low,7,2.4
ppo,queue-AE-16d,s777,low,8,2.31
ppo,queue-AE-16d,s777,low,9,2.22
ppo,queue-AE-16d,s777,low,10,1.24
ppo,queue-AE-16d,s777,low,11,1.58
ppo,queue-AE-16d,s777,low,12,2.02
ppo,queue-AE-16d,s777,low,13,2.22
ppo,queue-AE-16d,s777,low,14,2.09
ppo,queue-AE-16d,s777,low,15,2.56
ppo,queue-AE-16d,s777,low,16,1.31
ppo,queue-AE-16d,s777,low,17,1.71
ppo,queue-AE-16d,s777,low,18,2.6
ppo,queue-AE-16d,s777,low,19,1.29
ppo,queue-AE-16d,s777,low,20,2.18
ppo,queue-AE-16d,s777,low,21,1.93
ppo,queue-AE-16d,s777,low,22,1.36
ppo,queue-AE-16d,s777,low,23,2.47
ppo,queue-AE-16d,s777,low,24,2.24
ppo,queue-AE-16d,s777,low,25,1.24
ppo,queue-AE-16d,s777,low,26,1.87
ppo,queue-AE-16d,s777,low,27,1.36
ppo,queue-AE-16d,s777,low,28,1.49
ppo,queue-AE-16d,s777,low,29,1.73
ppo,queue-AE-16d,s777,low,30,2.22
ppo,queue-AE-16d,s777,low,31,1.56
ppo,queue-AE-16d,s777,low,32,1.47
ppo,queue-AE-16d,s777,low,33,1.29
ppo,queue-AE-16d,s777,low,34,2.04
ppo,queue-AE-16d,s777,low,35,2.33
ppo,queue-AE-16d,s777,low,36,2.07
ppo,queue-AE-16d,s777,low,37,2.27
ppo,queue-AE-16d,s777,low,38,2.0
ppo,queue-AE-16d,s777,low,39,1.82
ppo,queue-AE-16d,s777,low,40,1.73
ppo,queue-AE-16d,s777,low,41,1.73
ppo,queue-AE-16d,s777,low,42,2.0
ppo,queue-AE-16d,s777,low,43,1.29
ppo,queue-AE-16d,s777,low,44,2.49
ppo,queue-AE-16d,s777,low,45,1.9
ppo,queue-AE-16d,s777,medium,1,2.78
ppo,queue-AE-16d,s777,medium,2,4.69
ppo,queue-AE-16d,s777,medium,3,3.13
ppo,queue-AE-16d,s777,medium,4,3.18
ppo,queue-AE-16d,s777,medium,5,2.04
ppo,queue-AE-16d,s777,medium,6,2.0
ppo,queue-AE-16d,s777,medium,7,4.42
ppo,queue-AE-16d,s777,medium,8,3.62
ppo,queue-AE-16d,s777,medium,9,3.29
ppo,queue-AE-16d,s777,medium,10,2.22
ppo,queue-AE-16d,s777,medium,11,3.18
ppo,queue-AE-16d,s777,medium,12,2.96
ppo,queue-AE-16d,s777,medium,13,2.2
ppo,queue-AE-16d,s777,medium,14,3.8
ppo,queue-AE-16d,s777,medium,15,2.64
ppo,queue-AE-16d,s777,medium,16,3.04
ppo,queue-AE-16d,s777,medium,17,3.51
ppo,queue-AE-16d,s777,medium,18,3.73
ppo,queue-AE-16d,s777,medium,19,2.96
ppo,queue-AE-16d,s777,medium,20,3.62
ppo,queue-AE-16d,s777,medium,21,2.67
ppo,queue-AE-16d,s777,medium,22,3.91
ppo,queue-AE-16d,s777,medium,23,3.36
ppo,queue-AE-16d,s777,medium,24,3.44
ppo,queue-AE-16d,s777,medium,25,2.84
ppo,queue-AE-16d,s777,medium,26,4.27
ppo,queue-AE-16d,s777,medium,27,3.16
ppo,queue-AE-16d,s777,medium,28,3.47
ppo,queue-AE-16d,s777,medium,29,2.02
ppo,queue-AE-16d,s777,medium,30,3.89
ppo,queue-AE-16d,s777,medium,31,4.16
ppo,queue-AE-16d,s777,medium,32,3.89
ppo,queue-AE-16d,s777,medium,33,3.98
ppo,queue-AE-16d,s777,medium,34,2.91
ppo,queue-AE-16d,s777,medium,35,2.87
ppo,queue-AE-16d,s777,medium,36,2.33
ppo,queue-AE-16d,s777,medium,37,2.18
ppo,queue-AE-16d,s777,medium,38,3.56
ppo,queue-AE-16d,s777,medium,39,2.4
ppo,queue-AE-16d,s777,medium,40,2.98
ppo,queue-AE-16d,s777,medium,41,2.89
ppo,queue-AE-16d,s777,medium,42,2.62
ppo,queue-AE-16d,s777,medium,43,3.4
ppo,queue-AE-16d,s777,medium,44,3.62
ppo,queue-AE-16d,s777,medium,45,4.0
ppo,queue-AE-16d,s123,high,1,5.84
ppo,queue-AE-16d,s123,high,2,8.56
ppo,queue-AE-16d,s123,high,3,13.09
ppo,queue-AE-16d,s123,high,4,11.58
ppo,queue-AE-16d,s123,high,5,12.47
ppo,queue-AE-16d,s123,high,6,16.16
ppo,queue-AE-16d,s123,high,7,17.64
ppo,queue-AE-16d,s123,high,8,21.38
ppo,queue-AE-16d,s123,high,9,26.18
ppo,queue-AE-16d,s123,high,10,27.56
ppo,queue-AE-16d,s123,high,11,28.36
ppo,queue-AE-16d,s123,high,12,29.96
ppo,queue-AE-16d,s123,high,13,27.31
ppo,queue-AE-16d,s123,high,14,35.62
ppo,queue-AE-16d,s123,high,15,31.47
ppo,queue-AE-16d,s123,high,16,35.29
ppo,queue-AE-16d,s123,high,17,39.51
ppo,queue-AE-16d,s123,high,18,42.27
ppo,queue-AE-16d,s123,high,19,42.89
ppo,queue-AE-16d,s123,high,20,43.29
ppo,queue-AE-16d,s123,high,21,51.96
ppo,queue-AE-16d,s123,high,22,63.16
ppo,queue-AE-16d,s123,high,23,65.53
ppo,queue-AE-16d,s123,high,24,65.0
ppo,queue-AE-16d,s123,high,25,69.31
ppo,queue-AE-16d,s123,high,26,77.89
ppo,queue-AE-16d,s123,high,27,97.0
ppo,queue-AE-16d,s123,high,28,109.62
ppo,queue-AE-16d,s123,high,29,142.07
ppo,queue-AE-16d,s123,high,30,204.73
ppo,queue-AE-16d,s123,high,31,249.84
ppo,queue-AE-16d,s123,high,32,293.62
ppo,queue-AE-16d,s123,high,33,337.22
ppo,queue-AE-16d,s123,high,34,377.44
ppo,queue-AE-16d,s123,high,35,412.56
ppo,queue-AE-16d,s123,high,36,448.78
ppo,queue-AE-16d,s123,high,37,480.36
ppo,queue-AE-16d,s123,high,38,505.29
ppo,queue-AE-16d,s123,high,39,534.4
ppo,queue-AE-16d,s123,high,40,552.58
ppo,queue-AE-16d,s123,high,41,559.36
ppo,queue-AE-16d,s123,high,42,566.82
ppo,queue-AE-16d,s123,high,43,572.42
ppo,queue-AE-16d,s123,high,44,578.82
ppo,queue-AE-16d,s123,high,45,584.9
ppo,queue-AE-19d,s123,low,1,1.76
ppo,queue-AE-19d,s123,low,2,1.84
ppo,queue-AE-19d,s123,low,3,1.87
ppo,queue-AE-19d,s123,low,4,2.13
ppo,queue-AE-19d,s123,low,5,1.98
ppo,queue-AE-19d,s123,low,6,2.2
ppo,queue-AE-19d,s123,low,7,1.91
ppo,queue-AE-19d,s123,low,8,2.31
ppo,queue-AE-19d,s123,low,9,2.47
ppo,queue-AE-19d,s123,low,10,1.84
ppo,queue-AE-19d,s123,low,11,2.0
ppo,queue-AE-19d,s123,low,12,1.87
ppo,queue-AE-19d,s123,low,13,2.2
ppo,queue-AE-19d,s123,low,14,1.93
ppo,queue-AE-19d,s123,low,15,2.82
ppo,queue-AE-19d,s123,low,16,3.22
ppo,queue-AE-19d,s123,low,17,1.53
ppo,queue-AE-19d,s123,low,18,2.6
ppo,queue-AE-19d,s123,low,19,2.24
ppo,queue-AE-19d,s123,low,20,1.53
ppo,queue-AE-19d,s123,low,21,1.09
ppo,queue-AE-19d,s123,low,22,1.93
ppo,queue-AE-19d,s123,low,23,2.53
ppo,queue-AE-19d,s123,low,24,2.89
ppo,queue-AE-19d,s123,low,25,2.04
ppo,queue-AE-19d,s123,low,26,1.73
ppo,queue-AE-19d,s123,low,27,1.82
ppo,queue-AE-19d,s123,low,28,2.36
ppo,queue-AE-19d,s123,low,29,2.07
ppo,queue-AE-19d,s123,low,30,2.38
ppo,queue-AE-19d,s123,low,31,2.49
ppo,queue-AE-19d,s123,low,32,1.11
ppo,queue-AE-19d,s123,low,33,1.76
ppo,queue-AE-19d,s123,low,34,2.91
ppo,queue-AE-19d,s123,low,35,2.67
ppo,queue-AE-19d,s123,low,36,2.76
ppo,queue-AE-19d,s123,low,37,1.87
ppo,queue-AE-19d,s123,low,38,1.96
ppo,queue-AE-19d,s123,low,39,1.27
ppo,queue-AE-19d,s123,low,40,1.98
ppo,queue-AE-19d,s123,low,41,1.82
ppo,queue-AE-19d,s123,low,42,1.69
ppo,queue-AE-19d,s123,low,43,2.58
ppo,queue-AE-19d,s123,low,44,1.91
ppo,queue-AE-19d,s123,low,45,2.9
ppo,queue-AE-19d,s123,medium,1,2.87
ppo,queue-AE-19d,s123,medium,2,3.22
ppo,queue-AE-19d,s123,medium,3,4.18
ppo,queue-AE-19d,s123,medium,4,3.42
ppo,queue-AE-19d,s123,medium,5,3.73
ppo,queue-AE-19d,s123,medium,6,3.6
ppo,queue-AE-19d,s123,medium,7,3.62
ppo,queue-AE-19d,s123,medium,8,4.29
ppo,queue-AE-19d,s123,medium,9,3.2
ppo,queue-AE-19d,s123,medium,10,2.93
ppo,queue-AE-19d,s123,medium,11,4.62
ppo,queue-AE-19d,s123,medium,12,3.6
ppo,queue-AE-19d,s123,medium,13,4.62
ppo,queue-AE-19d,s123,medium,14,3.87
ppo,queue-AE-19d,s123,medium,15,2.78
ppo,queue-AE-19d,s123,medium,16,2.42
ppo,queue-AE-19d,s123,medium,17,3.04
ppo,queue-AE-19d,s123,medium,18,2.69
ppo,queue-AE-19d,s123,medium,19,3.29
ppo,queue-AE-19d,s123,medium,20,3.02
ppo,queue-AE-19d,s123,medium,21,2.69
ppo,queue-AE-19d,s123,medium,22,4.73
ppo,queue-AE-19d,s123,medium,23,4.11
ppo,queue-AE-19d,s123,medium,24,3.67
ppo,queue-AE-19d,s123,medium,25,3.6
ppo,queue-AE-19d,s123,medium,26,3.56
ppo,queue-AE-19d,s123,medium,27,3.0
ppo,queue-AE-19d,s123,medium,28,2.82
ppo,queue-AE-19d,s123,medium,29,2.73
ppo,queue-AE-19d,s123,medium,30,3.62
ppo,queue-AE-19d,s123,medium,31,4.71
ppo,queue-AE-19d,s123,medium,32,4.53
ppo,queue-AE-19d,s123,medium,33,4.33
ppo,queue-AE-19d,s123,medium,34,3.36
ppo,queue-AE-19d,s123,medium,35,3.13
ppo,queue-AE-19d,s123,medium,36,3.36
ppo,queue-AE-19d,s123,medium,37,2.8
ppo,queue-AE-19d,s123,medium,38,3.91
ppo,queue-AE-19d,s123,medium,39,2.89
ppo,queue-AE-19d,s123,medium,40,3.24
ppo,queue-AE-19d,s123,medium,41,3.6
ppo,queue-AE-19d,s123,medium,42,3.6
ppo,queue-AE-19d,s123,medium,43,3.62
ppo,queue-AE-19d,s123,medium,44,3.62
ppo,queue-AE-19d,s123,medium,45,2.9
ppo,queue-AE-19d,s123,high,1,6.11
ppo,queue-AE-19d,s123,high,2,7.18
ppo,queue-AE-19d,s123,high,3,9.91
ppo,queue-AE-19d,s123,high,4,8.76
ppo,queue-AE-19d,s123,high,5,9.49
ppo,queue-AE-19d,s123,high,6,11.31
ppo,queue-AE-19d,s123,high,7,10.51
ppo,queue-AE-19d,s123,high,8,11.53
ppo,queue-AE-19d,s123,high,9,10.33
ppo,queue-AE-19d,s123,high,10,10.51
ppo,queue-AE-19d,s123,high,11,12.02
ppo,queue-AE-19d,s123,high,12,11.09
ppo,queue-AE-19d,s123,high,13,9.82
ppo,queue-AE-19d,s123,high,14,10.18
ppo,queue-AE-19d,s123,high,15,10.47
ppo,queue-AE-19d,s123,high,16,9.8
ppo,queue-AE-19d,s123,high,17,9.42
ppo,queue-AE-19d,s123,high,18,10.04
ppo,queue-AE-19d,s123,high,19,9.27
ppo,queue-AE-19d,s123,high,20,8.29
ppo,queue-AE-19d,s123,high,21,8.36
ppo,queue-AE-19d,s123,high,22,11.07
ppo,queue-AE-19d,s123,high,23,9.02
ppo,queue-AE-19d,s123,high,24,7.96
ppo,queue-AE-19d,s123,high,25,8.13
ppo,queue-AE-19d,s123,high,26,7.33
ppo,queue-AE-19d,s123,high,27,11.82
ppo,queue-AE-19d,s123,high,28,11.2
ppo,queue-AE-19d,s123,high,29,8.82
ppo,queue-AE-19d,s123,high,30,6.56
ppo,queue-AE-19d,s123,high,31,7.07
ppo,queue-AE-19d,s123,high,32,9.38
ppo,queue-AE-19d,s123,high,33,12.42
ppo,queue-AE-19d,s123,high,34,10.24
ppo,queue-AE-19d,s123,high,35,8.82
ppo,queue-AE-19d,s123,high,36,9.13
ppo,queue-AE-19d,s123,high,37,9.89
ppo,queue-AE-19d,s123,high,38,9.8
ppo,queue-AE-19d,s123,high,39,8.44
ppo,queue-AE-19d,s123,high,40,9.47
ppo,queue-AE-19d,s123,high,41,8.73
ppo,queue-AE-19d,s123,high,42,10.51
ppo,queue-AE-19d,s123,high,43,10.13
ppo,queue-AE-19d,s123,high,44,10.22
ppo,queue-AE-19d,s123,high,45,8.9
ppo,queue-AE-19d,s42,low,1,1.09
ppo,queue-AE-19d,s42,low,2,1.04
ppo,queue-AE-19d,s42,low,3,1.31
ppo,queue-AE-19d,s42,low,4,1.71
ppo,queue-AE-19d,s42,low,5,1.36
ppo,queue-AE-19d,s42,low,6,1.76
ppo,queue-AE-19d,s42,low,7,2.07
ppo,queue-AE-19d,s42,low,8,1.98
ppo,queue-AE-19d,s42,low,9,1.98
ppo,queue-AE-19d,s42,low,10,2.16
ppo,queue-AE-19d,s42,low,11,1.51
ppo,queue-AE-19d,s42,low,12,1.11
ppo,queue-AE-19d,s42,low,13,1.71
ppo,queue-AE-19d,s42,low,14,2.24
ppo,queue-AE-19d,s42,low,15,2.38
ppo,queue-AE-19d,s42,low,16,1.98
ppo,queue-AE-19d,s42,low,17,1.87
ppo,queue-AE-19d,s42,low,18,1.51
ppo,queue-AE-19d,s42,low,19,1.64
ppo,queue-AE-19d,s42,low,20,2.4
ppo,queue-AE-19d,s42,low,21,2.04
ppo,queue-AE-19d,s42,low,22,1.42
ppo,queue-AE-19d,s42,low,23,1.4
ppo,queue-AE-19d,s42,low,24,1.49
ppo,queue-AE-19d,s42,low,25,1.64
ppo,queue-AE-19d,s42,low,26,1.6
ppo,queue-AE-19d,s42,low,27,1.44
ppo,queue-AE-19d,s42,low,28,3.09
ppo,queue-AE-19d,s42,low,29,2.24
ppo,queue-AE-19d,s42,low,30,1.76
ppo,queue-AE-19d,s42,low,31,2.27
ppo,queue-AE-19d,s42,low,32,1.6
ppo,queue-AE-19d,s42,low,33,1.71
ppo,queue-AE-19d,s42,low,34,1.84
ppo,queue-AE-19d,s42,low,35,2.0
ppo,queue-AE-19d,s42,low,36,1.87
ppo,queue-AE-19d,s42,low,37,2.02
ppo,queue-AE-19d,s42,low,38,1.49
ppo,queue-AE-19d,s42,low,39,1.73
ppo,queue-AE-19d,s42,low,40,1.38
ppo,queue-AE-19d,s42,low,41,1.58
ppo,queue-AE-19d,s42,low,42,1.44
ppo,queue-AE-19d,s42,low,43,2.22
ppo,queue-AE-19d,s42,low,44,1.6
ppo,queue-AE-19d,s42,low,45,1.8
ppo,queue-AE-19d,s42,medium,1,2.67
ppo,queue-AE-19d,s42,medium,2,2.93
ppo,queue-AE-19d,s42,medium,3,2.2
ppo,queue-AE-19d,s42,medium,4,3.4
ppo,queue-AE-19d,s42,medium,5,2.49
ppo,queue-AE-19d,s42,medium,6,3.64
ppo,queue-AE-19d,s42,medium,7,3.44
ppo,queue-AE-19d,s42,medium,8,3.27
ppo,queue-AE-19d,s42,medium,9,2.82
ppo,queue-AE-19d,s42,medium,10,2.78
ppo,queue-AE-19d,s42,medium,11,2.98
ppo,queue-AE-19d,s42,medium,12,2.76
ppo,queue-AE-19d,s42,medium,13,3.07
ppo,queue-AE-19d,s42,medium,14,2.44
ppo,queue-AE-19d,s42,medium,15,3.71
ppo,queue-AE-19d,s42,medium,16,3.4
ppo,queue-AE-19d,s42,medium,17,3.16
ppo,queue-AE-19d,s42,medium,18,2.58
ppo,queue-AE-19d,s42,medium,19,2.36
ppo,queue-AE-19d,s42,medium,20,2.76
ppo,queue-AE-19d,s42,medium,21,1.96
ppo,queue-AE-19d,s42,medium,22,3.42
ppo,queue-AE-19d,s42,medium,23,2.87
ppo,queue-AE-19d,s42,medium,24,2.16
ppo,queue-AE-19d,s42,medium,25,2.8
ppo,queue-AE-19d,s42,medium,26,3.6
ppo,queue-AE-19d,s42,medium,27,2.67
ppo,queue-AE-19d,s42,medium,28,3.82
ppo,queue-AE-19d,s42,medium,29,2.91
ppo,queue-AE-19d,s42,medium,30,1.93
ppo,queue-AE-19d,s42,medium,31,2.67
ppo,queue-AE-19d,s42,medium,32,3.56
ppo,queue-AE-19d,s42,medium,33,2.91
ppo,queue-AE-19d,s42,medium,34,2.51
ppo,queue-AE-19d,s42,medium,35,3.0
ppo,queue-AE-19d,s42,medium,36,3.58
ppo,queue-AE-19d,s42,medium,37,2.73
ppo,queue-AE-19d,s42,medium,38,2.64
ppo,queue-AE-19d,s42,medium,39,3.04
ppo,queue-AE-19d,s42,medium,40,2.47
ppo,queue-AE-19d,s42,medium,41,2.78
ppo,queue-AE-19d,s42,medium,42,3.0
ppo,queue-AE-19d,s42,medium,43,3.24
ppo,queue-AE-19d,s42,medium,44,4.22
ppo,queue-AE-19d,s42,medium,45,2.9
ppo,queue-AE-19d,s42,high,1,5.51
ppo,queue-AE-19d,s42,high,2,8.71
ppo,queue-AE-19d,s42,high,3,7.73
ppo,queue-AE-19d,s42,high,4,8.09
ppo,queue-AE-19d,s42,high,5,9.13
ppo,queue-AE-19d,s42,high,6,8.38
ppo,queue-AE-19d,s42,high,7,10.6
ppo,queue-AE-19d,s42,high,8,14.96
ppo,queue-AE-19d,s42,high,9,12.69
ppo,queue-AE-19d,s42,high,10,11.67
ppo,queue-AE-19d,s42,high,11,9.47
ppo,queue-AE-19d,s42,high,12,9.87
ppo,queue-AE-19d,s42,high,13,9.64
ppo,queue-AE-19d,s42,high,14,10.4
ppo,queue-AE-19d,s42,high,15,8.24
ppo,queue-AE-19d,s42,high,16,9.58
ppo,queue-AE-19d,s42,high,17,10.91
ppo,queue-AE-19d,s42,high,18,9.18
ppo,queue-AE-19d,s42,high,19,9.31
ppo,queue-AE-19d,s42,high,20,8.51
ppo,queue-AE-19d,s42,high,21,9.16
ppo,queue-AE-19d,s42,high,22,8.18
ppo,queue-AE-19d,s42,high,23,7.67
ppo,queue-AE-19d,s42,high,24,7.36
ppo,queue-AE-19d,s42,high,25,7.53
ppo,queue-AE-19d,s42,high,26,11.13
ppo,queue-AE-19d,s42,high,27,11.64
ppo,queue-AE-19d,s42,high,28,8.13
ppo,queue-AE-19d,s42,high,29,8.16
ppo,queue-AE-19d,s42,high,30,7.13
ppo,queue-AE-19d,s42,high,31,6.87
ppo,queue-AE-19d,s42,high,32,8.33
ppo,queue-AE-19d,s42,high,33,10.6
ppo,queue-AE-19d,s42,high,34,9.8
ppo,queue-AE-19d,s42,high,35,7.91
ppo,queue-AE-19d,s42,high,36,10.13
ppo,queue-AE-19d,s42,high,37,8.91
ppo,queue-AE-19d,s42,high,38,8.56
ppo,queue-AE-19d,s42,high,39,6.22
ppo,queue-AE-19d,s42,high,40,7.42
ppo,queue-AE-19d,s42,high,41,6.51
ppo,queue-AE-19d,s42,high,42,7.0
ppo,queue-AE-19d,s42,high,43,10.27
ppo,queue-AE-19d,s42,high,44,10.76
ppo,queue-AE-19d,s42,high,45,12.5
ppo,queue-AE-19d,s777,low,1,1.87
ppo,queue-AE-19d,s777,low,2,1.16
ppo,queue-AE-19d,s777,low,3,2.04
ppo,queue-AE-19d,s777,low,4,2.71
ppo,queue-AE-19d,s777,low,5,1.84
ppo,queue-AE-19d,s777,low,6,1.98
ppo,queue-AE-19d,s777,low,7,2.16
ppo,queue-AE-19d,s777,low,8,3.04
ppo,queue-AE-19d,s777,low,9,2.02
ppo,queue-AE-19d,s777,low,10,2.82
ppo,queue-AE-19d,s777,low,11,2.18
ppo,queue-AE-19d,s777,low,12,1.69
ppo,queue-AE-19d,s777,low,13,1.78
ppo,queue-AE-19d,s777,low,14,2.18
ppo,queue-AE-19d,s777,low,15,2.87
ppo,queue-AE-19d,s777,low,16,2.56
ppo,queue-AE-19d,s777,low,17,2.07
ppo,queue-AE-19d,s777,low,18,2.87
ppo,queue-AE-19d,s777,low,19,2.6
ppo,queue-AE-19d,s777,low,20,1.98
ppo,queue-AE-19d,s777,low,21,1.91
ppo,queue-AE-19d,s777,low,22,2.13
ppo,queue-AE-19d,s777,low,23,2.13
ppo,queue-AE-19d,s777,low,24,2.22
ppo,queue-AE-19d,s777,low,25,1.49
ppo,queue-AE-19d,s777,low,26,2.47
ppo,queue-AE-19d,s777,low,27,2.62
ppo,queue-AE-19d,s777,low,28,3.51
ppo,queue-AE-19d,s777,low,29,2.11
ppo,queue-AE-19d,s777,low,30,2.56
ppo,queue-AE-19d,s777,low,31,3.0
ppo,queue-AE-19d,s777,low,32,1.53
ppo,queue-AE-19d,s777,low,33,1.93
ppo,queue-AE-19d,s777,low,34,3.13
ppo,queue-AE-19d,s777,low,35,3.13
ppo,queue-AE-19d,s777,low,36,2.78
ppo,queue-AE-19d,s777,low,37,1.93
ppo,queue-AE-19d,s777,low,38,1.58
ppo,queue-AE-19d,s777,low,39,2.58
ppo,queue-AE-19d,s777,low,40,1.47
ppo,queue-AE-19d,s777,low,41,2.36
ppo,queue-AE-19d,s777,low,42,2.89
ppo,queue-AE-19d,s777,low,43,3.09
ppo,queue-AE-19d,s777,low,44,2.69
ppo,queue-AE-19d,s777,low,45,2.6
ppo,queue-AE-19d,s777,medium,1,2.96
ppo,queue-AE-19d,s777,medium,2,4.33
ppo,queue-AE-19d,s777,medium,3,3.71
ppo,queue-AE-19d,s777,medium,4,4.56
ppo,queue-AE-19d,s777,medium,5,3.07
ppo,queue-AE-19d,s777,medium,6,4.53
ppo,queue-AE-19d,s777,medium,7,5.8
ppo,queue-AE-19d,s777,medium,8,5.09
ppo,queue-AE-19d,s777,medium,9,3.91
ppo,queue-AE-19d,s777,medium,10,2.76
ppo,queue-AE-19d,s777,medium,11,4.87
ppo,queue-AE-19d,s777,medium,12,4.47
ppo,queue-AE-19d,s777,medium,13,4.8
ppo,queue-AE-19d,s777,medium,14,4.44
ppo,queue-AE-19d,s777,medium,15,4.73
ppo,queue-AE-19d,s777,medium,16,3.49
ppo,queue-AE-19d,s777,medium,17,3.51
ppo,queue-AE-19d,s777,medium,18,4.09
ppo,queue-AE-19d,s777,medium,19,3.0
ppo,queue-AE-19d,s777,medium,20,4.29
ppo,queue-AE-19d,s777,medium,21,2.67
ppo,queue-AE-19d,s777,medium,22,5.29
ppo,queue-AE-19d,s777,medium,23,3.89
ppo,queue-AE-19d,s777,medium,24,3.8
ppo,queue-AE-19d,s777,medium,25,4.22
ppo,queue-AE-19d,s777,medium,26,4.84
ppo,queue-AE-19d,s777,medium,27,4.56
ppo,queue-AE-19d,s777,medium,28,4.6
ppo,queue-AE-19d,s777,medium,29,4.18
ppo,queue-AE-19d,s777,medium,30,4.67
ppo,queue-AE-19d,s777,medium,31,5.16
ppo,queue-AE-19d,s777,medium,32,5.16
ppo,queue-AE-19d,s777,medium,33,4.8
ppo,queue-AE-19d,s777,medium,34,5.2
ppo,queue-AE-19d,s777,medium,35,3.36
ppo,queue-AE-19d,s777,medium,36,5.0
ppo,queue-AE-19d,s777,medium,37,3.6
ppo,queue-AE-19d,s777,medium,38,4.22
ppo,queue-AE-19d,s777,medium,39,4.24
ppo,queue-AE-19d,s777,medium,40,4.42
ppo,queue-AE-19d,s777,medium,41,3.42
ppo,queue-AE-19d,s777,medium,42,4.8
ppo,queue-AE-19d,s777,medium,43,4.2
ppo,queue-AE-19d,s777,medium,44,5.0
ppo,queue-AE-19d,s777,medium,45,3.9
ppo,queue-AE-32d,s123,low,1,1.82
ppo,queue-AE-32d,s123,low,2,1.56
ppo,queue-AE-32d,s123,low,3,1.13
ppo,queue-AE-32d,s123,low,4,1.18
ppo,queue-AE-32d,s123,low,5,1.6
ppo,queue-AE-32d,s123,low,6,2.4
ppo,queue-AE-32d,s123,low,7,2.44
ppo,queue-AE-32d,s123,low,8,1.87
ppo,queue-AE-32d,s123,low,9,2.02
ppo,queue-AE-32d,s123,low,10,1.36
